Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type_x,First Seen,Last Seen,Duration,Text_x,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,Type,URL_to_use,Creative Type_y,Text_y,Download Status,Audio Status,File Path,Audio Path,Text File,transcription,objects_detected,people_detected,text_detected,overall_description,processing_status,ad_category,primary_cta,value_proposition,target_audience,focus_vs_other,focus_tag_reason,Main_Category,Sub_Category,Product_Focus
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,512625043,586,375,Other,25/01/2024,27/04/2024,0,"Get a Breast Pump Through Insurance, Shop breast pump supplies including bottles, cooler and milk bags, tubes, and more to support your breastfeeding journey.",,,,Other,Other,Direct,Facebook,4861.92,697549,Not Available,,,,Not Available,Not Available,,,,,No media file specified,No media file specified,No media file specified,No media file specified,Skipped,,,,,focus,focus,EMOTIONAL CONNECTION,supportive tone / reassurance,Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,534388059,360,493,Video,06/03/2024,17/04/2024,0,"We'll help you find out if you qualify for a free breast pump through insurance, then get it to you with free shipping.",,https://s3.amazonaws.com/YM_Ads/8804023209805765351.png,https://www.facebook.com/2098902813653439,Other,Stories,Direct,Facebook,858.94,120256,Video,https://www.facebook.com/2098902813653439,Video,"We'll help you find out if you qualify for a free breast pump through insurance, then get it to you with free shipping.",success,failed,media_DME_Provider/videos/creative_437.mp4,,creative_437_text.txt,,"- Another baby bottle with a blue cap and additional parts
- Objects:
- and user profile.
- A hand pointing towards the number ""2"".
- Baby bottle with a yellow cap
- Documents and folders.
- The image shows various objects related to baby care
- A large number ""2"" in the center.
- None detected
- specifically breast pumps and baby bottles. There is a central breast pump machine surrounded by several baby bottles with different types of nipples and caps.
- thumbs up
- check mark
- Medical shield icon with a caduceus symbol.
- Various icons including settings gear
- Breast pump",yes,"- ""We'll verify your insurance and contact your doctor.""
- Text:
- ""Check if you qualify for a free breast pump through insurance—it's easy!""
- possibly ""Aeroflow Breastpumps""
- The text ""Shop now"" is prominently displayed in the center of the image. Additionally
- None detected
- Faint logo or branding in the top right corner
- there is branding text in the top right corner that reads ""edgepark breast pumps.""","Video duration: 14.97 seconds, 449 frames at 30.00 FPS.

Visual Content:
[At 0.00s]: Overall scene:
The image is a solid color background with no discernible scene, setting, or purpose.
[At 5.00s]: Overall scene:
The overall scene is an advertisement featuring a breast pump and baby bottles against a soft pink background. The setting appears to be designed to appeal to new mothers or expectant mothers.
[At 10.00s]: Overall scene:
The overall scene appears to be an informative graphic related to medical or health insurance verification process. The setting is likely digital or illustrative rather than a physical location.
[At 14.63s]: Overall scene:
The overall scene appears to be an advertisement for Edgepark's breast pumps and related baby care products. The setting is likely intended to be clean and straightforward, focusing on the products themselves against a simple purple background.",Success,"Ad Category/Product Type:
Healthcare/Insurance Services.","Primary Call-to-Action:
None explicitly stated in the image itself.","Value Proposition:
Assurance of verifying insurance and contacting the doctor on behalf of the user.","Target Audience:
Consumers who need assistance with health insurance verification and communication with healthcare providers.",focus,focus,MEDICAL ENDORSEMENT & CLINICAL TRUST,"format: video, medical endorsement / clinical validation / hospital-grade",Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,216210096,360,548,Text,16/09/2019,25/05/2025,0,Check if you qualify for a free breast pump through insurance - it's easy!,https://pages.email.edgepark.com/bp/eligibility/mobile-form/?z=&utm_source=Facebook&utm_medium=PaidSocial&utm_campaign=Prospecting&utm_term=null&utm_content=BreastPump&rc=%20EPBPFBSOCIAL,https://s3.amazonaws.com/YM_Ads/-4571604383298728492.png,https://www.facebook.com/1115223358688061,Other,Feed,Direct,Facebook,8654.01,1209014,Image,https://s3.amazonaws.com/YM_Ads/-4571604383298728492.png,Text,Check if you qualify for a free breast pump through insurance - it's easy!,success,skipped,media_DME_Provider/images/creative_438.jpg,,creative_438_text.txt,,"Objects:
- Breast pump
- Baby bottles with different colored lids","People:
- None detected","Text:
- ""Breast pumps through insurance""
- ""edgepark breast pumps"" (logo)
- ""Check if you qualify for a free breast pump through insurance - it's easy!""
- ""EDGEPARK.COM/BREASTPUMPS""
- ""Edgepark makes it easy.""
- ""Breast pumps through insurance""
- ""SHOP NOW""","Overall scene:
The overall scene is an advertisement for Edgepark Breast Pumps, focusing on the availability of breast pumps through insurance. The setting is simple and clean, with a pastel color scheme that emphasizes the products.",Success,"Ad Category/Product Type:
Breast Pumps/Healthcare Services","Primary Call-to-Action:
SHOP NOW","Value Proposition:
Free breast pump through insurance","Target Audience:
New mothers or expectant mothers who may need a breast pump and are looking to obtain one through their insurance plan.",focus,focus,EMOTIONAL CONNECTION,,Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,158450404,360,426,Carousel,18/05/2018,05/07/2025,0,"Order your insurance covered breast pump - free shipping and all the best brands: Medela, Spectra, Ameda, and more!",https://pages.email.edgepark.com/bp/eligibility/mobile-form/?z=&bc=medela&utm_source=Facebook&utm_medium=PaidSocial&utm_campaign=Prospecting&utm_term=null&utm_content=BreastPump&rc=EPBPFBSOCIAL,https://s3.amazonaws.com/YM_Ads/1238887339540977994.png,https://www.facebook.com/1004151643128567,Other,Reels,Direct,Facebook,1082.27,153785,Image,https://s3.amazonaws.com/YM_Ads/1238887339540977994.png,Carousel,"Order your insurance covered breast pump - free shipping and all the best brands: Medela, Spectra, Ameda, and more!",success,skipped,media_DME_Provider/images/creative_439.jpg,,creative_439_text.txt,,"Objects:
- Breast pumps (Medela Pump in Style® Advanced, Spectra S2 Hospital Strength)
- Bottles attached to the breast pumps
- Tubing and accessories for the breast pumps","People:
None detected","Text:
- ""Edgepark Breast Pumps""
- ""Order your insurance covered breast pump - free shipping and all the best brands: Medela, Spectra, Ameda, and more!""
- ""Medela Pump in Style® Advanced""
- ""Shop Now""
- ""Spectra S2 Hospital Strength""","Overall scene:
The overall scene is an advertisement showcasing different models of breast pumps available through Edgepark Breast Pumps. The setting appears to be a product display with images of the breast pumps and their accessories.",Success,"Ad Category/Product Type:
Breast Pumps/Healthcare Products","Primary Call-to-Action:
""Shop Now""","Value Proposition:
Insurance coverage for breast pumps, free shipping, availability of top brands (Medela, Spectra, Ameda)","Target Audience:
Consumers who need breast pumps, likely new mothers or expectant mothers looking for healthcare products covered by insurance",focus,focus,PERFORMANCE & CONVENIENCE,"app connectivity / smart algorithms / tracking, format: carousel",Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,216210096,360,548,Text,16/09/2019,25/05/2025,0,Check if you qualify for a free breast pump through insurance - it's easy!,https://pages.email.edgepark.com/bp/eligibility/mobile-form/?z=&utm_source=Facebook&utm_medium=PaidSocial&utm_campaign=Prospecting&utm_term=null&utm_content=BreastPump&rc=%20EPBPFBSOCIAL,https://s3.amazonaws.com/YM_Ads/-4571604383298728492.png,https://www.facebook.com/1115223358688061,Other,Reels,Direct,Facebook,1446.62,205432,Image,https://s3.amazonaws.com/YM_Ads/-4571604383298728492.png,Text,Check if you qualify for a free breast pump through insurance - it's easy!,success,skipped,media_DME_Provider/images/creative_438.jpg,,creative_438_text.txt,,"Objects:
- Breast pump
- Baby bottles with different colored lids","People:
- None detected","Text:
- ""Breast pumps through insurance""
- ""edgepark breast pumps"" (logo)
- ""Check if you qualify for a free breast pump through insurance - it's easy!""
- ""EDGEPARK.COM/BREASTPUMPS""
- ""Edgepark makes it easy.""
- ""Breast pumps through insurance""
- ""SHOP NOW""","Overall scene:
The overall scene is an advertisement for Edgepark Breast Pumps, focusing on the availability of breast pumps through insurance. The setting is simple and clean, with a pastel color scheme that emphasizes the products.",Success,"Ad Category/Product Type:
Breast Pumps/Healthcare Services","Primary Call-to-Action:
SHOP NOW","Value Proposition:
Free breast pump through insurance","Target Audience:
New mothers or expectant mothers who may need a breast pump and are looking to obtain one through their insurance plan.",focus,focus,EMOTIONAL CONNECTION,,Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,158450404,360,426,Carousel,18/05/2018,05/07/2025,0,"Order your insurance covered breast pump - free shipping and all the best brands: Medela, Spectra, Ameda, and more!",https://pages.email.edgepark.com/bp/eligibility/mobile-form/?z=&bc=medela&utm_source=Facebook&utm_medium=PaidSocial&utm_campaign=Prospecting&utm_term=null&utm_content=BreastPump&rc=EPBPFBSOCIAL,https://s3.amazonaws.com/YM_Ads/1238887339540977994.png,https://www.facebook.com/1004151643128567,Other,Feed,Direct,Facebook,8382.82,1160550,Image,https://s3.amazonaws.com/YM_Ads/1238887339540977994.png,Carousel,"Order your insurance covered breast pump - free shipping and all the best brands: Medela, Spectra, Ameda, and more!",success,skipped,media_DME_Provider/images/creative_439.jpg,,creative_439_text.txt,,"Objects:
- Breast pumps (Medela Pump in Style® Advanced, Spectra S2 Hospital Strength)
- Bottles attached to the breast pumps
- Tubing and accessories for the breast pumps","People:
None detected","Text:
- ""Edgepark Breast Pumps""
- ""Order your insurance covered breast pump - free shipping and all the best brands: Medela, Spectra, Ameda, and more!""
- ""Medela Pump in Style® Advanced""
- ""Shop Now""
- ""Spectra S2 Hospital Strength""","Overall scene:
The overall scene is an advertisement showcasing different models of breast pumps available through Edgepark Breast Pumps. The setting appears to be a product display with images of the breast pumps and their accessories.",Success,"Ad Category/Product Type:
Breast Pumps/Healthcare Products","Primary Call-to-Action:
""Shop Now""","Value Proposition:
Insurance coverage for breast pumps, free shipping, availability of top brands (Medela, Spectra, Ameda)","Target Audience:
Consumers who need breast pumps, likely new mothers or expectant mothers looking for healthcare products covered by insurance",focus,focus,PERFORMANCE & CONVENIENCE,"app connectivity / smart algorithms / tracking, format: carousel",Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,688564810,375,586,Other,27/08/2024,20/07/2025,0,You could pay $0 out-of-pocket for a breast pump through insurance! Choose yours from leading brands.,,,,Other,Feed,Direct,Facebook,32018.21,4690678,Not Available,,,,Not Available,Not Available,,,,,No media file specified,No media file specified,No media file specified,No media file specified,Skipped,,,,,focus,focus,EMOTIONAL CONNECTION,,Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,525658290,360,546,Carousel,19/02/2024,03/04/2024,0,Did you know that most insurance plans cover breast pumps? Find out if you qualify and order online today.,https://www.edgepark.com/breast-pumps-and-supplies/c/L1-23?rc=EPBPFBSOCIAL&utm_campaign=Prospecting&utm_content=BreastPump&utm_source=Facebook&utm_term=null&utm_medium=PaidSocial&h=AT3L9Jx2mnwCPjKEzEutVvUjX4g62rZ18d_d526wRpsDYIxkP3zxSfXRb9dFK3c3HGQmGDho5Ql0oOP8CeYweeRb_FfpvzTLRVEAebIcoS5YAVEylhRHDesIYxYRn6IZBc9SFo3mNizOqFs5Fl-ol6NJGjkY-ZcM&s=1,https://s3.amazonaws.com/YM_Ads/8813219119527630972.png,https://www.facebook.com/721550953510248,Other,Feed,Direct,Facebook,18056.88,2515133,Image,https://s3.amazonaws.com/YM_Ads/8813219119527630972.png,Carousel,Did you know that most insurance plans cover breast pumps? Find out if you qualify and order online today.,success,skipped,media_DME_Provider/images/creative_440.jpg,,creative_440_text.txt,,"Objects:
- Breast pump device
- Breast milk storage bottle attached to the pump","People:
None detected","Text:
- ""Edgepark Breast Pumps"" (Brand name)
- ""Did you know that most insurance plans cover breast pumps? Find out if you qualify and order online today."" (Promotional message)
- ""Medela Pump In Style..."" (Product name)
- ""Shop now"" (Call-to-action button)","Overall scene:
The overall scene is a promotional advertisement for breast pumps, specifically highlighting the Medela Pump In Style product. The setting appears to be a digital ad likely targeted at new or expecting mothers.",Success,"Ad Category/Product Type:
Breast pumps/Healthcare products","Primary Call-to-Action:
Shop now","Value Proposition:
Insurance coverage for breast pumps, implying potential cost savings for qualifying individuals.","Target Audience:
New or expecting mothers, particularly those who might benefit from insurance-covered healthcare products like breast pumps.",focus,focus,PERFORMANCE & CONVENIENCE,"app connectivity / smart algorithms / tracking, format: carousel",Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,688564810,375,586,Other,27/08/2024,20/07/2025,0,You could pay $0 out-of-pocket for a breast pump through insurance! Choose yours from leading brands.,,,,Other,Reels,Direct,Facebook,1353.67,200045,Not Available,,,,Not Available,Not Available,,,,,No media file specified,No media file specified,No media file specified,No media file specified,Skipped,,,,,focus,focus,EMOTIONAL CONNECTION,,Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,525658290,360,546,Carousel,19/02/2024,03/04/2024,0,Did you know that most insurance plans cover breast pumps? Find out if you qualify and order online today.,https://www.edgepark.com/breast-pumps-and-supplies/c/L1-23?rc=EPBPFBSOCIAL&utm_campaign=Prospecting&utm_content=BreastPump&utm_source=Facebook&utm_term=null&utm_medium=PaidSocial&h=AT3L9Jx2mnwCPjKEzEutVvUjX4g62rZ18d_d526wRpsDYIxkP3zxSfXRb9dFK3c3HGQmGDho5Ql0oOP8CeYweeRb_FfpvzTLRVEAebIcoS5YAVEylhRHDesIYxYRn6IZBc9SFo3mNizOqFs5Fl-ol6NJGjkY-ZcM&s=1,https://s3.amazonaws.com/YM_Ads/8813219119527630972.png,https://www.facebook.com/721550953510248,Other,Reels,Direct,Facebook,1457.6,206158,Image,https://s3.amazonaws.com/YM_Ads/8813219119527630972.png,Carousel,Did you know that most insurance plans cover breast pumps? Find out if you qualify and order online today.,success,skipped,media_DME_Provider/images/creative_440.jpg,,creative_440_text.txt,,"Objects:
The image shows a breast pump and its components, including the main pumping unit and a bottle attached to the pump.","People:
None detected.","Text:
- ""Edgepark Breast Pumps"" (branding/logo)
- ""Did you know that most insurance plans cover breast pumps? Find out if you qualify and order online today."" (informational text)
- ""Medela Pump In Style..."" (product name)
- ""Shop now"" (call-to-action button)","Overall scene:
The overall scene is a product advertisement for breast pumps, specifically highlighting the Medela Pump In Style model. The setting appears to be designed for an online shopping platform, with a focus on informing potential customers about insurance coverage for breast pumps.",Success,"Ad Category/Product Type:
Breast Pumps","Primary Call-to-Action:
Shop now","Value Proposition:
Insurance coverage for breast pumps","Target Audience:
Consumers, particularly new or expecting mothers who may need a breast pump and are looking to see if their insurance covers it",focus,focus,PERFORMANCE & CONVENIENCE,"app connectivity / smart algorithms / tracking, format: carousel",Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,326893521,360,578,Video,28/08/2021,23/03/2025,0,"See all available breast pumps at Edgepark. We'll help you find out if you qualify for a free breast pump through insurance, then get it to you with free shipping.",,https://s3.amazonaws.com/YM_Ads/236566938621584179.png,https://www.facebook.com/3211802959033514,Other,Marketplace,Direct,Facebook,274.17,37940,Video,https://www.facebook.com/3211802959033514,Video,"See all available breast pumps at Edgepark. We'll help you find out if you qualify for a free breast pump through insurance, then get it to you with free shipping.",success,failed,media_DME_Provider/videos/creative_441.mp4,,creative_441_text.txt,,"- Objects:
- The image shows a breast pump set
- Two breast pump bottles with purple lids and flanges
- Reusable ice pack
- Carrying bag
- Additional bottle nipples and caps
- None detected.
- including two bottles with attached breast shields and a pumping unit. The bottles have measurement markings and the brand name ""Medela"" printed on them.
- Power adapter
- Breast pump machine with digital display",yes,"- The text visible in the image includes ""edgepark"" and ""breast pumps."" There is also a logo that resembles a medical cross.
- and ice pack.
- ""Lansinoh"" logo on multiple items including the breast pump
- Text:
- Visible text includes the brand name ""Medela"" on both bottles and the strap of the pumping unit. Additionally
- there is text on the pumping unit that reads ""pump in style.""
- bottles
- ""Reusable Ice Pack"" text on the ice pack packaging.","Video duration: 9.00 seconds, 270 frames at 30.00 FPS.

Visual Content:
[At 0.00s]: Overall scene:
The overall scene is a product display of a breast pump set, likely intended for advertising or informational purposes about the product's features and design.
[At 5.00s]: Overall scene:
The overall scene is a product display of a breast pump kit, showcasing all components included in the package. The setting appears to be a clean, white background to highlight the products clearly.
[At 8.67s]: Overall scene:
The overall scene is minimalistic with a green background and white text/logo, suggesting a clean and professional setting. The purpose appears to be advertising or branding for Edgepark breast pumps.",Success,"Ad Category/Product Type:
Café/Retail (Breastfeeding Products)","Primary Call-to-Action:
None detected (as this is an image without explicit call-to-action text).","Value Proposition:
None detected (as this is an image without explicit value proposition text).","Target Audience:
Consumers, specifically new mothers or expecting mothers who are in need of breastfeeding support products.",focus,focus,MEDICAL ENDORSEMENT & CLINICAL TRUST,"format: video, medical endorsement / clinical validation / hospital-grade",Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,525658290,360,546,Carousel,19/02/2024,03/04/2024,0,Did you know that most insurance plans cover breast pumps? Find out if you qualify and order online today.,https://www.edgepark.com/breast-pumps-and-supplies/c/L1-23?rc=EPBPFBSOCIAL&utm_campaign=Prospecting&utm_content=BreastPump&utm_source=Facebook&utm_term=null&utm_medium=PaidSocial&h=AT3L9Jx2mnwCPjKEzEutVvUjX4g62rZ18d_d526wRpsDYIxkP3zxSfXRb9dFK3c3HGQmGDho5Ql0oOP8CeYweeRb_FfpvzTLRVEAebIcoS5YAVEylhRHDesIYxYRn6IZBc9SFo3mNizOqFs5Fl-ol6NJGjkY-ZcM&s=1,https://s3.amazonaws.com/YM_Ads/8813219119527630972.png,https://www.facebook.com/721550953510248,Other,Other,Direct,Facebook,13780.48,1977113,Image,https://s3.amazonaws.com/YM_Ads/8813219119527630972.png,Carousel,Did you know that most insurance plans cover breast pumps? Find out if you qualify and order online today.,success,skipped,media_DME_Provider/images/creative_440.jpg,,creative_440_text.txt,,"Objects:
- Breast pump device
- Breast milk storage bottle attached to the pump","People:
None detected","Text:
- ""Edgepark Breast Pumps"" (Brand name)
- ""Did you know that most insurance plans cover breast pumps? Find out if you qualify and order online today."" (Promotional message)
- ""Medela Pump In Style..."" (Product name)
- ""Shop now"" (Call-to-action button)","Overall scene:
The overall scene is a promotional advertisement for breast pumps, specifically highlighting the Medela Pump In Style product. The setting appears to be a digital ad likely targeted at new or expecting mothers.",Success,"Ad Category/Product Type:
Breast pumps/Healthcare products","Primary Call-to-Action:
Shop now","Value Proposition:
Insurance coverage for breast pumps, implying potential cost savings for qualifying individuals.","Target Audience:
New or expecting mothers, particularly those who might benefit from insurance-covered healthcare products like breast pumps.",focus,focus,PERFORMANCE & CONVENIENCE,"app connectivity / smart algorithms / tracking, format: carousel",Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,326893521,360,578,Video,28/08/2021,23/03/2025,0,"See all available breast pumps at Edgepark. We'll help you find out if you qualify for a free breast pump through insurance, then get it to you with free shipping.",,https://s3.amazonaws.com/YM_Ads/236566938621584179.png,https://www.facebook.com/3211802959033514,Other,Feed,Direct,Facebook,15393.77,2073562,Video,https://www.facebook.com/3211802959033514,Video,"See all available breast pumps at Edgepark. We'll help you find out if you qualify for a free breast pump through insurance, then get it to you with free shipping.",success,failed,media_DME_Provider/videos/creative_441.mp4,,creative_441_text.txt,,"- Power adapter/charger
- Objects:
- The image shows a breast pump set
- Two breast pump bottles with purple lids and flanges
- Reusable ice pack
- Carrying bag
- None detected.
- which includes two bottles with attached breast shields and a pumping unit.
- Bottle nipple
- Breast pump machine with digital display",yes,"- The text ""pump in style"" is visible on the pumping unit.
- Text:
- The text ""medela"" is visible on the bottles.
- The text visible in the image includes ""edgepark"" and ""breast pumps."" There is also a logo resembling a medical cross next to the word ""edgepark.""","Video duration: 9.00 seconds, 270 frames at 30.00 FPS.

Visual Content:
[At 0.00s]: Overall scene:
- The overall scene appears to be a product display of a breast pump set, likely intended for promotional or informational purposes.
[At 8.67s]: Overall scene:
The overall scene is minimalistic with a solid green background and white text/logo. The setting appears to be an advertisement or branding image for Edgepark breast pumps.",Success,,,,,focus,focus,MEDICAL ENDORSEMENT & CLINICAL TRUST,"format: video, medical endorsement / clinical validation / hospital-grade",Breastfeeding Pump
"RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)","RGH ENTERPRISES, INC. (Edgepark Medical Supplies)",All Categories,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Health & Wellness,Facebook,575315857,375,586,Other,12/03/2024,24/03/2024,0,Cast video,,,,Other,Stories,Direct,Facebook,1383.06,198429,Not Available,,,,Not Available,Not Available,,,,,No media file specified,No media file specified,No media file specified,No media file specified,Skipped,,,,,other,other,EMOTIONAL CONNECTION,,Other: Unclear
